旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
攜蔚民宿貳館,澎湖縣馬公市西衛里25鄰西衛475號,0985-958533,https://www.trippenghu.com.tw/tw/seaway.html,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
雁情語民宿,澎湖縣湖西鄉沙港村7鄰沙港133之12號,0900-770579,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
山水曼波休閒民宿(特色民宿),澎湖縣馬公市山水里珠江17之27號,06-9950808,-,7間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
頌華私墅陸區民宿,澎湖縣湖西鄉許家村6鄰港子尾120號,0905-318066,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
打個盹民宿,澎湖縣湖西鄉沙港村18鄰土地公前7之7號,0958-551190,https://www.snoozinn-tw.com/price.html,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
浪漫滿屋渡假別墅民宿,澎湖縣馬公市光榮里朝陽路223號,06-9260339,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
宸楓民宿,澎湖縣馬公市西衛里26鄰西衛351號,06-9272211,-,5間,NT$5000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
最南端民宿,澎湖縣馬公市山水里20鄰珠江16之2號,06-9952888,-,5間,NT$5000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
采憶民宿,澎湖縣馬公市光榮里25鄰敬業街5號,06-9275618,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
頌華私墅壹區民宿,澎湖縣湖西鄉許家村6鄰港子尾120之1號,0905-318066,-,3間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
慈雨居民宿,澎湖縣湖西鄉隘門村1鄰隘門201之2號,0927-451229,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
賽納美休閒民宿(特色民宿),澎湖縣馬公市山水里珠江17之29號,06-9950808,-,8間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
竹筴魚民宿,澎湖縣馬公市案山里2鄰大案山18之39號,0937-578757,-,5間,NT$5000-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
樂行民宿,澎湖縣馬公市西衛里26鄰西衛350號,06-9269277,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
彩色氣球民宿,澎湖縣馬公市長安里3鄰中正路7巷8號,0912-779201,-,4間,NT$5000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
歐爸民宿,澎湖縣馬公市光華里3鄰光華123之19號,0972-729706,-,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
葉子民宿,澎湖縣馬公市鎖港里6鄰鎖管港436號,0937-604792,-,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
舞艾湖民宿,澎湖縣湖西鄉城北村1鄰大城北75之3號,0930-376970,-,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
上尹民宿,澎湖縣馬公市西衛里25鄰西衛1012號,0975-019770,-,4間,NT$5000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
龍弘民宿星語館,澎湖縣馬公市西衛里24鄰西衛232之36號,0911-363899,-,5間,NT$5000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
晴鎖港灣民宿,澎湖縣馬公市鎖港里1鄰鎖港一路73巷27弄12號,0908-797588,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
玩聚民宿,澎湖縣湖西鄉成功村1鄰港底303之10號,0958-961343,-,3間,NT$5000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
大風吹民宿,澎湖縣馬公市光榮里17鄰成功街35號,0988-809368,-,15間,NT$5000-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
愛玩樂民宿,澎湖縣馬公市興仁里316之6號,0982-223409,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
喵鯊民宿,澎湖縣馬公市馬公市東文里文山路225巷155號,0985-511187,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
森之羽民宿,澎湖縣湖西鄉成功村211之3號,0977-236490,-,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
想旅民宿,澎湖縣湖西鄉成功村158之3號,0912-779113,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
海星灣民宿,澎湖縣馬公市鎖港里19鄰鎖管港1476之2號,0932-809889,-,4間,NT$5200-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
遇見澎湖民宿,澎湖縣馬公市東文里15鄰東文澳232號,06-9215603,-,5間,NT$5200-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
蒙德里安山水民宿,澎湖縣馬公市山水里13鄰珠江287號,0937-997053,-,5間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
亞青大山營區旅宿,澎湖縣馬公市時裡里300號(B棟),06-9950878,-,11間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
德芬渡假旅館,澎湖縣白沙鄉吉貝村189之12號,06-9911001,http://down-home.com.tw,17間,NT$5200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
天空格子商旅,澎湖縣馬公市東文里民富街25號(1至6樓),06-9217586,http://www.sky-square-hotel.com/reservation/,29間,NT$5200-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
遊龍戲鳳花園民宿,澎湖縣西嶼鄉竹篙灣村竹篙灣1之5號,06-9981955,http://phdragon.pixnet.net/blog,5間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
念念民宿,澎湖縣馬公市西衛里26鄰西衛352號,06-9275522,-,5間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
澄緣民宿,澎湖縣馬公市西衛里26鄰西衛345號,06-9272211,-,5間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
星晴海景民宿,澎湖縣馬公市五德里1鄰雞母塢33之1號,06-9210406,-,5間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
奧斯卡精品海景民宿,澎湖縣馬公市五德里1鄰雞母塢33號,0919-554441,-,5間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
真好玩民宿,澎湖縣馬公市東文里15鄰東文澳231號,0974-105137,-,5間,NT$5200-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
沐夏文旅民宿,澎湖縣馬公市啟明里18鄰臨海路26號,0953-664366,-,5間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
麗緻詩旅海景民宿,澎湖縣馬公市啟明里18鄰臨海路29號,0977-168668,-,5間,NT$5200-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
旅巧嶼海景民宿,澎湖縣馬公市安宅里30號,0933-695209,-,5間,NT$5200-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
春子.寓民宿,澎湖縣馬公市西衛里1001號,0912-818705,-,5間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
馬里布海景民宿,澎湖縣馬公市東衛里19鄰東衛5之8號,06-9217137,-,5間,NT$5300-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5300,-
順成休閒會館,澎湖縣馬公市光榮里文光路216號,0919-618601,-,17間,NT$5300-7300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5300,-
陽光民宿,澎湖縣馬公市五德里1鄰雞母塢229號,0923-260530,-,4間,NT$5380-6280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5380,-
拾光海景民宿,澎湖縣馬公市山水里17鄰珠江32之38號,0925-109859,-,5間,NT$5400-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5400,-
家翔琳二館民宿,澎湖縣馬公市光明里31鄰民族路109之2號,0928-370078,-,5間,NT$5400-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5400,-
野渡假旅店民宿,澎湖縣馬公市光榮里24鄰三多路396號,06-9279658,http://www.wildhotel.com.tw,5間,NT$5500-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
田野行旅民宿,澎湖縣湖西鄉成功村8鄰港底60之2號,0976-386538,http://shome.okgo.tw,5間,NT$5500-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
澎湖航海家民宿,澎湖縣湖西鄉沙港村1鄰沙港138之7號,06-9221689,-,4間,NT$5500-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
彩虹文旅,澎湖縣馬公市長安里民族路58之1號2樓(2至5樓),06-9270606,-,46間,NT$5500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
真的民宿,澎湖縣湖西鄉湖西村8鄰湖西180之1號,0952-183384,-,5間,NT$5500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
夢的堡壘海景民宿(特色民宿),澎湖縣馬公市山水里6鄰珠江110之17號,06-9951122,-,9間,NT$5600-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
海邊走走民宿,澎湖縣馬公市東文里4鄰大賢街69號,06-9218080,-,5間,NT$5600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
住海邊民宿,澎湖縣湖西鄉許家村3鄰港子尾66號,0933-598586,-,5間,NT$5600-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
品澄民宿,澎湖縣馬公市西衛里692號,0912-394130,-,5間,NT$5600-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
西里海岸民宿,澎湖縣馬公市三多路390巷22之1號,0970-397353,-,5間,NT$5600-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
迴衛民宿,澎湖縣馬公市西衛里260-6號,0911-110951,-,5間,NT$5600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
漫步白沙渡假會館民宿,澎湖縣白沙鄉赤崁村4鄰大赤崁73之1號,069260589-0905316686,https://traiwan.com/official/booking.php?id=BEACHFRONTVILLA,5間,NT$5800-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
小管民宿,澎湖縣馬公市鎖港里14鄰鎖港六路15號,069953326-0921572262,-,3間,NT$5800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
驛澎湖民宿,澎湖縣馬公市光榮里光榮街95號,0989-971639,-,15間,NT$5800-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
樂居民宿,澎湖縣馬公市東衛里20鄰東衛212之27號,0988-169674,-,4間,NT$5800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
夜之屋民宿,澎湖縣馬公市石泉里2鄰石泉11之39號,06-9270927,-,2間,NT$5800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
夏彼花園民宿,澎湖縣馬公市東文里1鄰文明路137號,0967-192321,-,5間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
期遇一館民宿,澎湖縣馬公市西衛里347號,0966-786777,-,4間,NT$5800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
期遇二館民宿,澎湖縣馬公市西衛里346號,0918-185767,-,5間,NT$5800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
