旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
樂象島,南投縣埔里鎮桃米里2鄰桃米巷5-9號,0952-450226,-,8間,NT$8000-13000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
豪棧渡假民宿,南投縣魚池鄉大林村金天巷42號,049-2897656,-,12間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
讚美之泉心靈城堡,南投縣魚池鄉新城村香茶巷29-28號,049-2898620,-,3間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
BLISS幸福花園,南投縣魚池鄉大林村金天巷25-12號,0986-259623,-,3間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
灰熊愛露營民宿,南投縣魚池鄉大雁村大雁巷31之7號,0921-535317,-,3間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
觀日品月渡假旅店,南投縣魚池鄉日月村中正路285號,049-2850520,http://www.meetsunmoonlake.com.tw/#home,8間,NT$8000-13800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
聽濤源別館,南投縣鹿谷鄉和雅村愛鄉路34-17號,049-2009136,-,4間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
青蛙王國民宿,南投縣埔里鎮桃米里5鄰桃米巷54-7號,0937-730597,-,1間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
福興聖地牙哥莊園,南投縣埔里鎮福興里3鄰福興路200號,0983-338031,-,5間,NT$8000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
樂居日記民宿,南投縣埔里鎮珠格里1鄰隆生路139-7號,0921-525456,-,5間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
森之玥文旅,南投縣埔里鎮北安里漢中街1-10號,0933-610171,-,4間,NT$8000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
埔里筆記民宿,南投縣埔里鎮珠格里1鄰隆生路139-8號,0921-525456,-,2間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
日月風華,南投縣魚池鄉日月村義勇街8號,0931-334390,-,2間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
慎重開華,南投縣埔里鎮枇杷里中心路107號,0963-593068,https://fullblossomspuli.com/,3間,NT$8180-10980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8180,-
秘密花園設計villa,南投縣魚池鄉魚池村瓊文巷39-11號,049-2897801,-,4間,NT$8200-8200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8200,-
玉門關民宿(特色民宿),南投縣國姓鄉北山村種瓜巷29號,049-2450199,-,14間,NT$8398-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8398,-
漾之谷溫泉民宿,南投縣埔里鎮中山路一段151號,0975-288985,http://rippling.com.tw/,4間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
杉林溪大飯店,南投縣竹山鎮大鞍里溪山路20號,049-2611211,https://www.goto307.com.tw,136間,NT$8800-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
森喜泉民宿,南投縣仁愛鄉精英村榮華巷155號,049-2802525,-,5間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
五船民宿,南投縣魚池鄉水社村中山路292號,049-2855235,https://www.5boat.com.tw,2間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
漫步山嵐,南投縣鹿谷鄉內湖村興產路21-5號,0906-921066,https://www.mist.tw,6間,NT$8800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
春陽一品居民宿,南投縣仁愛鄉春陽村虎門巷97號,0963-517885,-,5間,NT$8800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
埔里日記民宿,南投縣埔里鎮枇杷里20鄰中正路149-1號,0928-262185,-,3間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
大樹無價渡假村民宿,南投縣埔里鎮水頭里東潤路52-8號,049-2927871,-,6間,NT$8800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
承億文旅潭日月,南投縣魚池鄉水社村中正路58號,049-2855366,-,48間,NT$9000-32000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
日月潭皇后古堡飯店,南投縣魚池鄉日月村中正路250號、山明街32號,049-2850009,-,18間,NT$9000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
歸璞泊旅,南投縣魚池鄉水社村中山路196號,049-2856528,-,5間,NT$9000-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
蘿西的家,南投縣鹿谷鄉和雅村愛鄉路1-2號,049-2755177,https://www.haodaivillage.com.tw/,5間,NT$9200-9200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9200,-
大淶閣飯店,南投縣魚池鄉水社村中山路101號,049-2856688,http://www.dellago.com.tw/,88間,NT$9600-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9600,-
海盜村,南投縣竹山鎮延平里東鄉路1-67號,049-2639161,-,5間,NT$9600-21120(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9600,-
泰雅皇宮,南投縣仁愛鄉互助村清風路81號,049-2461311,http://www.atayal.com.tw,112間,NT$9800-60000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
台一楓樺卉館(休閒農場),南投縣埔里鎮中山路1段176號,049-2997848,http://www.taii.com.tw,73間,NT$9900-13140(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9900,4
日月潭快樂玩家,南投縣魚池鄉水社村中興路12巷31號,0976-515968,-,3間,NT$9900-9900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9900,-
松之園(特色民宿),南投縣水里鄉頂崁村頂平路71巷19號,049-2871277,http://www.zenandpine.com.tw/,8間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
禪之園民宿(特色民宿),南投縣水里鄉頂崁村頂平路71巷13號,049-2871279,http://www.zenandpine.com.tw,11間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
埔拾民宿,南投縣埔里鎮枇杷里3鄰中心路45-16號,0978-057219,-,2間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
日月彩舟民宿,南投縣魚池鄉魚池村魚池街334巷14號,0906-885697,-,2間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
白宮山莊,南投縣國姓鄉北港村北原路42-5號,049-2461776,-,11間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
湖悅民宿,南投縣魚池鄉日月村義勇街113號,049-2850002,http://www.huyue.com.tw/,5間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
歐楓山莊,南投縣國姓鄉北港村北原路42-7號,049-2461776,-,9間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
宇星山莊,南投縣仁愛鄉大同村博望巷22之2號,0932-553171,-,8間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
藝家原,南投縣仁愛鄉大同村仁和路207-5號,049-2801800,-,2間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
盒木hermon,南投縣魚池鄉水社村中山路61號,049-2856767,-,10間,NT$10000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
森堡萊夫民宿,南投縣魚池鄉大雁村大雁巷15-8號,0911-376368,-,5間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
奕青民宿,南投縣水里鄉上安村10鄰福田路15號,049-2821900,https://www.efarm.com.tw,5間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
冠月精品旅館,南投縣埔里鎮信義路319號,049-2900679,https://crownmonth.easehotel.com.tw/,89間,NT$10800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,-
歐遊國際連鎖精品旅館（竹山館）,南投縣竹山鎮中山里益民路50號,049-2631133,http://www.allurmotel.com/,28間,NT$10800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,3
歐莉葉荷民宿,南投縣埔里鎮蜈蚣里鯉魚一巷27-1號,049-2988418,-,4間,NT$10800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,-
四季時光,南投縣魚池鄉頭社村平和巷103-11號,0932-376767,-,5間,NT$10800-14200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,-
祖谷山里行館民宿,南投縣埔里鎮水頭里10鄰東潤路52號,049-2927859,-,6間,NT$10888-10888(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10888,-
清境佛羅倫斯,南投縣仁愛鄉大同村榮光巷8-3號,049-2803820,https://www.florance.com.tw/,11間,NT$11000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
日月潭大飯店,南投縣魚池鄉水社村中山路419號,049-2855511,http://www.smlh.com.tw,106間,NT$11000-66000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
溪頭米堤飯店,南投縣鹿谷鄉內湖村米堤街1號,049-2612222,http://www.lemidi-hotel.com.tw,244間,NT$11000-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
清境君士坦丁堡花卉莊園,南投縣仁愛鄉大同村榮光巷8-4號,049-2801915,-,5間,NT$11000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
維多麗亞玫瑰莊園,南投縣鹿谷鄉永隆村3鄰東進巷4之36號,049-2755909,-,4間,NT$11000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
THEBALEVILLAS牛眠埔里,南投縣埔里鎮牛眠里內埔路18-5號,049-2990999,-,5間,NT$11800-23500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11800,-
映涵渡假飯店,南投縣魚池鄉日月村文化街88號,049-2850099,http://www.einhanresort.com.tw,37間,NT$12000-48000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
方圓行止民宿,南投縣埔里鎮桃米里2鄰桃米巷9-15號,0917-277866,-,3間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
承萬尊爵渡假酒店,南投縣埔里鎮樹人路131號,049-2995757,http://www.chengwanhotel.com.tw/,76間,NT$12000-28000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
薇楽咖啡宿,南投縣南投市漳和里文化路362號,0932-985642,-,2間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
在貳樓輕旅宿,南投縣埔里鎮西門里2鄰中正路437號,0921-707043,-,1間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
新寫的日子,南投縣草屯鎮中原里玉屏巷65-21號,0937-260048,-,5間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
東埔達谷蘭民宿,南投縣信義鄉東埔村開高巷110-3號,049-2701000,-,5間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
日初雲來民宿,南投縣仁愛鄉大同村榮光巷8-9號,049-2802385,-,3間,NT$12000-24000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
星空villa會館,南投縣鹿谷鄉內湖村興產路28號,0987-550577,-,3間,NT$12000-38000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
