旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
藍白拖民宿NO.33,臺東縣臺東市建業里5鄰知本路三段398巷33號,0910-339778,-,5間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
一光私宅民宿,臺東縣臺東市更生路792巷41弄5號,0980-311142,-,2間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
至美民宿,臺東縣綠島鄉公館村柴口47號,0931-508855,-,5間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
好事好宿民宿,臺東縣池上鄉中東二路27號,0932-529270,-,8間,NT$4600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
知本擁月民宿,臺東縣臺東市吉泰路599巷17號,0915-078659,-,5間,NT$2000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Sherry小棧民宿,臺東縣臺東市樂利路57巷16號,0937-601040,-,5間,NT$2200-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
青青民宿二館,臺東縣臺東市民安街130號,0930-057736,-,5間,NT$4000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
關山棧民宿,臺東縣關山鎮豐泉里10鄰中華北路26號,0901-365268,-,3間,NT$3800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小天使民宿,臺東縣臺東市成功里廣東路251號,0901-333303,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
T-HOUSE民宿,臺東縣臺東市寶桑路50巷55弄18號,0928-705060,-,5間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
凹逗民宿,臺東縣臺東市南一街14巷17號,0921-581674,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
後山漂留民宿,臺東縣關山鎮豐泉里5鄰本源19號,0909-490116,-,3間,NT$4000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
飛行船民宿,臺東縣臺東市新站路28號,0933-370968,-,5間,NT$4200-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小路公寓民宿,臺東縣臺東市仁昌街138巷30號,0953-545262,-,5間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
三町目民宿,臺東縣臺東市成功里廣東路253號,0901-333303,-,4間,NT$6400-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
儷池人文旅宿,臺東縣池上鄉福原村15鄰仁愛路292號,0988-340686,-,2間,NT$2000-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
懶得棟民宿,臺東縣關山鎮中華北路36號,0968-351879,-,3間,NT$6200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
童心未泯民宿,臺東縣臺東市吉泰路599巷12號,0911-180381,-,5間,NT$4200-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
有點田民宿,臺東縣關山鎮豐泉里中華北路32號,0927-422033,-,3間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
TiTiHome親子民宿,臺東縣臺東市新站路13巷26號,0986-603303,-,4間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
芭菡菡都蘭民宿,臺東縣東河鄉都蘭村都蘭256-5號,0975-433390,-,3間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
子仙小築民宿,臺東縣池上鄉福原村11鄰新生路169-7號,0903-007289,-,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫旅行民宿,臺東縣關山鎮豐泉里中華北路30號,0933-030860,-,4間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美之屋民宿,臺東縣卑南鄉賓朗村賓朗路133巷2號,0910-694797,-,5間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宿嘻民宿,臺東縣臺東市強國街101巷20號,0978-035543,-,5間,NT$4200-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
圓融園民宿,臺東縣卑南鄉利吉村利吉路268號,0917-552168,-,5間,NT$4500-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嶼光民宿,臺東縣臺東市岩灣里安和路102巷110號,0977-499175,-,5間,NT$7000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
好室民宿,臺東縣臺東市中正路251巷9號,089-328466,-,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東樂晴民宿,臺東縣臺東市新站路13巷20號,0966-555177,https://loveyi.ego.tw/,4間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
杜媽媽的家民宿,臺東縣達仁鄉土坂村土坂102-3號,0963-331444,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小院子民宿,臺東縣臺東市強國街382巷38號,0911-190481,-,3間,NT$4500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
芙蘿拉萃旅民宿,臺東縣臺東市國泰街58號,0919-127569,-,5間,NT$6000-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
沙伯迪澳橄欖莊園民宿,臺東縣東河鄉都蘭村45鄰新社3之7號,0920-880678,-,1間,NT$2000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫森活民宿,臺東縣卑南鄉泰安村9鄰泰安282之2號,0923-283878,-,5間,NT$4600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠島禾風民宿,臺東縣綠島鄉中寮村中寮188號,0912-246591,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛海居民宿,臺東縣臺東市臨海路三段51巷16號,0938-209515,-,5間,NT$3900-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
泛札萊民宿,臺東縣東河鄉都蘭村29鄰都蘭210號,0912-788710,-,3間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠舍睡到民宿,臺東縣臺東市漢陽南路28巷62號,0900-557168,-,5間,NT$3000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
都歷165號民宿,臺東縣成功鎮信義里17鄰都歷路165號,0905-370632,-,2間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
春秧民宿,臺東縣臺東市新站路49號,0968-729754,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金剛大道民宿,臺東縣長濱鄉忠勇村9鄰黎頭針6之6號,0911-898848,https://www.facebook.com/profile.php?id=100082919993076,4間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
曬黑民宿,臺東縣成功鎮和平里5鄰塩濱路100之8號,0978-857819,-,3間,NT$3900-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
擁抱後山民宿,臺東縣臺東市漢陽南路28巷60號,0900-557168,-,5間,NT$3000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
靜巷19號民宿,臺東縣臺東市正氣北路166巷19號,0933-694798,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
庭歡民宿,臺東縣綠島鄉公館村11鄰溫泉40號,089-672075,-,3間,NT$1600-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
總柴行館民宿,臺東縣臺東市卑南里更生北路202巷41號,0966-345529,-,5間,NT$7000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馬舞辣民宿,臺東縣臺東市北平街36號,0920-672070,-,4間,NT$5888-6889(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
聽風說故事民宿,臺東縣長濱鄉忠勇村6鄰忠勇25之1號,0935-013328,-,1間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫光時旅民宿,臺東縣臺東市開封街632巷20弄8號,0975-096065,-,5間,NT$6500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
高一33班同學會民宿,臺東縣成功鎮信義里17鄰都歷路160之2號,0935-261869,-,3間,NT$20000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山聆山依民宿,臺東縣池上鄉大埔村陸安路30號,0988-487527,-,2間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭嶼二六二民宿,臺東縣蘭嶼鄉東清村8鄰野銀16號,0912-284865,https://lanyu262house.wixsite.com/0912284865,5間,NT$2200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金崙有樂町民宿,臺東縣太麻里鄉金崙村金崙259-1號,0980-368265,-,5間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
咻咻宿民宿,臺東縣臺東市興安路一段209號,0975-259091,-,5間,NT$6800-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旋轉木馬民宿,臺東縣卑南鄉太平村太平路213號之6,0965-237936,-,3間,NT$6000-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
淇麗民宿,臺東縣卑南鄉太平村5鄰太平路213之5號,089-322643,-,5間,NT$1800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
等等民宿,臺東縣臺東市寶桑路192號,0937-391395,-,5間,NT$5400-13500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日安池上民宿,臺東縣池上鄉福文村17鄰文田路2巷8號,0986-283638,-,2間,NT$5000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
隨思還園民宿,臺東縣臺東市國泰街2-1號,0965-660012,-,3間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鋒儒民宿,臺東縣臺東市南王東街56號,0911-319838,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
喜園民宿,臺東縣池上鄉錦園村新開園81之1號,0936-406030,-,4間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
沉潛民宿,臺東縣臺東市中興路三段275巷35弄9-2號,0912-473123,-,4間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鐵支路民宿,臺東縣臺東市岩灣里9鄰興盛路332號,0965-595332,-,5間,NT$4000-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
落跑吧民宿,臺東縣臺東市成功里7鄰大同路5巷3號,0933-028382,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
好客旅宿民宿,臺東縣臺東市樂利路2之17號,0958-331999,-,5間,NT$4000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
熱氣球莊園民宿,臺東縣鹿野鄉龍田村龍馬路95巷17號,0972-181600,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
冬；旅店民宿,臺東縣鹿野鄉龍田村龍馬路95巷15號,0972-181600,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
孟林民宿,臺東縣臺東市仁昌街120巷19號,0925-827255,-,4間,NT$4500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
倆人侘民宿,臺東縣臺東市自強里26鄰漢中街185巷46弄39號,0937-212818,-,5間,NT$7200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
