旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
詠美會館,屏東縣恆春鎮三溝路麥火田巷62號,08-8899020,-,2間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
有棵樹特色民宿,屏東縣恆春鎮樹林路51-7號,08-8867951,http://facebook.com/thetree0428,7間,NT$8000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
57Villa民宿,屏東縣恆春鎮砂尾路68號,08-8867657,-,4間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
初見恆美,屏東縣恆春鎮三溝路麥火田巷72號,0966-469908,-,2間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
海灣森林民宿,屏東縣恆春鎮樹林路1之5號,08-8866558,http://www.bayforesthotel.com/,5間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
墾丁貝拉司漫民宿,屏東縣恆春鎮龍泉路117-1號,08-8883040,-,3間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
森57民宿,屏東縣恆春鎮大光里砂尾路68之2號,0961-333857,https://www.shen57.com/,4間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
海琉-小日子輕旅民宿,屏東縣琉球鄉中山路31-1號,0912-189595,-,8間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
香格龍鑾潭一號特色民宿,屏東縣恆春鎮南灣路966號,08-8882000,https://www.siangge.com.tw/,6間,NT$8000-9900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
三富大酒店,屏東縣恆春鎮恆公路372號,08-8899393,https://fff-hotel.mydirectstay.com/tw/index.html,25間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
海芋旅店,屏東縣恆春鎮南灣里1鄰南灣路895號,0931-122273,-,7間,NT$8000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
日光水villa,屏東縣琉球鄉天福村中正路1巷96-2、96-3、96-5、96-6、96-7號,0919-281516,-,7間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
面鏡臉去海邊,屏東縣恆春鎮恆北路1巷59弄42號,0901-068688,-,1間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
日光,屏東縣恆春鎮埔頂路189號,0910-962812,http://www.sunlightotp.com.tw/,9間,NT$8000-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
超越石空親子居民宿,屏東縣東港鎮新學路230號1至4樓,0933-305061,-,15間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
艸祭會館,屏東縣恆春鎮南灣路962號,08-8883433,-,6間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
艾拉．法蘿民宿,屏東縣恆春鎮南灣路965號,0978-395331,-,5間,NT$8800-18800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
牽手旅店,屏東縣琉球鄉民族路1之8號,08-8613657,http://www.su-inns.com/room/index.php?index_m_id=12,3間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
大路觀主題樂園樂園酒店,屏東縣高樹鄉廣興村中正路192號,08-7958811,-,49間,NT$8800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
早安領事館民宿,屏東縣恆春鎮船帆路938號,08-8851538,-,5間,NT$8800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
步拉諾民宿,屏東縣恆春鎮興北路興東巷9弄13號,0908-988166,-,5間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
雲太美不想下山民宿,屏東縣恆春鎮埔頂路502號,0938-802638,-,4間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
Sunrise晨曦民宿,屏東縣恆春鎮興北路興東巷9弄9號,0967-169688,-,7間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
ViveLaVie民宿,屏東縣恆春鎮四溝里興北路興東巷9弄3號,0983-999298,-,8間,NT$8800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
綠川民宿,屏東縣恆春鎮南灣路48-1號,0975-285800,-,5間,NT$8980-13980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8980,-
日安‧寶貝民宿,屏東縣恆春鎮砂尾路71-3號,08-8867565,http://www.bonjourbebe713.com/,5間,NT$9000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
耳東華苑渡假會館,屏東縣恆春鎮墾丁路通海巷39號,08-8861730,https://www.erdong.com.tw/,9間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
月牙灣民宿,屏東縣琉球鄉杉板路69號,0972-928335,-,1間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
戀南灣民宿,屏東縣恆春鎮南灣路信義巷32號,08-8899856,-,1間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
沙戀民宿,屏東縣恆春鎮南灣路林森巷22號,0937-917298,http://relaxury.com.tw/,5間,NT$9000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
酒池入淋民宿,屏東縣恆春鎮南灣路368號,0989-597186,-,4間,NT$9000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
心悅築民宿,屏東縣恆春鎮中正路232巷101弄30-1號,0936-338139,-,3間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
小香港旅宿,屏東縣琉球鄉三民路3巷7號,0927-281213,-,10間,NT$9000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
峇里散散步民宿,屏東縣恆春鎮山腳里恆公路208巷15弄5號,0973-088072,-,5間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
貳捌巷弄民宿,屏東縣恆春鎮省北路121巷5弄28號,0976-310090,-,2間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
小徑民宿,屏東縣恆春鎮大光路76之8號,0983-866058,-,5間,NT$9600-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9600,-
珍民宿,屏東縣琉球鄉中山路197號,08-8613086,-,5間,NT$9600-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9600,-
墾丁後灣發宅民宿,屏東縣車城鄉後灣路161號,08-8825682,http://www.fa-haus.com/,5間,NT$9800-13800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
米尼米旅店MinimiInn,屏東縣恆春鎮船帆路842-1號,0978-686886,-,4間,NT$9800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
墾丁馥境民宿,屏東縣恆春鎮城西里16鄰復興路112巷11弄6號,0978-794958,-,4間,NT$9800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
靜觀行館,屏東縣恆春鎮船帆路698號,08-8851555,http://jingguan.ekenting.tw/,10間,NT$9900-13500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9900,-
臻品民宿,屏東縣恆春鎮船帆路852巷16號,0913-076136,-,3間,NT$9900-9900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9900,-
花矸徑民宿,屏東縣琉球鄉復興路199號,0922-920049,-,2間,NT$9900-9900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9900,-
寄葉民宿,屏東縣恆春鎮南灣路48號,08-8883663,https://booking.owlting.com/ktsunshineliving,5間,NT$9980-19980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9980,-
誰家的海邊民宿,屏東縣車城鄉後灣村後灣路36號,0917-711883,-,1間,NT$9999-9999(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9999,-
新艾米渡假會館,屏東縣恆春鎮大埔路16號,08-8898377,https://www.facebook.com/EmilaVilla16/?ref=page_internal,5間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
墾丁怡灣渡假酒店,屏東縣恆春鎮恆公路998號,08-8899968,http://grandbay-resort.com.tw/,234間,NT$10000-80000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
墾丁聽幸福民宿,屏東縣恆春鎮槺林南路135巷128號,0917-831733,-,5間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
覓覓山丘,屏東縣恆春鎮梹榔路220巷20號,0989-690988,-,7間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
墾丁湖堤民宿,屏東縣恆春鎮南灣路龍鑾巷100號,0988-782114,-,12間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
墾丁水岸民宿,屏東縣恆春鎮南灣路龍鑾巷102號,0928-859770,-,12間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
隱室恆春民宿,屏東縣恆春鎮恆西路1巷5-1號,0922-969789,-,2間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
星野棧民宿,屏東縣車城鄉溫泉路252號,0968-399100,-,3間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
樂居民宿,屏東縣恆春鎮中正路232巷15弄26號,0968-680973,-,4間,NT$10000-14000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
禾鑫森林民宿,屏東縣恆春鎮樹林路1之3號,08-8866558,-,8間,NT$10800-20700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,-
水映自在會館,屏東縣東港鎮南平路181號,08-8753330,http://www.wrae-hotel.com,4間,NT$11000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
沐雨鍾林靜心民宿,屏東縣潮州鎮潮義路465巷52號,0988-958560,-,3間,NT$11200-22800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11200,-
Happiness民宿,屏東縣車城鄉保新路69號,08-8824841,-,5間,NT$11800-15800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11800,-
白砂15民宿,屏東縣恆春鎮樹林路25-3號,0936-404399,-,2間,NT$11800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11800,-
沐沁白砂民宿,屏東縣恆春鎮水泉里下泉路5之69號,08-8867869,-,4間,NT$11800-20800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11800,-
SKYEBAY民宿,屏東縣恆春鎮下泉路5之59號,08-8867737,-,6間,NT$11800-15800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11800,-
遠離非洲館民宿,屏東縣恆春鎮船帆路998號,08-8851060,-,5間,NT$11800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11800,-
墾丁亞曼達會館民宿,"屏東縣恆春鎮南灣路340,342號",08-8883399,-,14間,NT$12000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
北非摩洛哥民宿,屏東縣恆春鎮南灣路346號,0956-777955,-,8間,NT$12000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
凱撒大飯店,屏東縣恆春鎮墾丁路6號,08-8861888,http://www.caesarpark.com.tw,281間,NT$12000-70000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
旅浪民宿,屏東縣恆春鎮南灣路林森巷22-1號,0937-917298,http://relaxury.com.tw/,4間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
潮州米克,屏東縣潮州鎮長榮街50號,0986-633905,-,1間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
沐樂彎民宿,屏東縣恆春鎮恆公路118號,0912-720977,-,1間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
