旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
LaVilla宜蘭私人會館,宜蘭縣三星鄉三星路3段141號,0985-121223,-,4間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
果豆館,宜蘭縣羅東鎮富農路3段180號,0965-669364,https://godobnb.business.site/,3間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
維瓦利莊園,宜蘭縣三星鄉萬德八路28號,0978-509242,-,2間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水明漾私人VILLA,宜蘭縣三星鄉尚貴路1段89號,0930-177777,-,3間,NT$8000-14000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
晨蓁好居,宜蘭縣五結鄉成興路103巷12號,0935-008202,-,3間,NT$2500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
現代商旅,宜蘭縣五結鄉傳藝路一段359號,0910-298286,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小宅生活民宿,宜蘭縣五結鄉季水路北巷2-18號,0935-191108,-,4間,NT$4500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
浮田拾光民宿,宜蘭縣三星鄉日興2路76巷32號,0935-887357,-,1間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
八分田農舍,宜蘭縣三星鄉楓林一路227號,0932-135649,-,5間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
杜克,宜蘭縣冬山鄉茄苳路46號,0958-361386,-,3間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
天使星夢渡假村,宜蘭縣冬山鄉境安二路321號,0935-692892,-,5間,NT$6800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫漫時光,宜蘭縣五結鄉季水路北巷2-13號,0905-728845,-,4間,NT$4500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
河岸好日子,宜蘭縣五結鄉五結路一段419巷45號,0974-019906,-,4間,NT$4000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嫚悅文旅,宜蘭縣三星鄉大德路二段636巷6號,0961-409588,-,4間,NT$4200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
首席TOP會館,宜蘭縣三星鄉行健七路77-1號,0932-156819,-,3間,NT$10000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
礁溪汶水民宿,宜蘭縣礁溪鄉柴圍路83-26號,0963-099556,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
方興TOP會館,宜蘭縣三星鄉行健七路75-1號,0932-,-,3間,NT$10000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
羅東好民宿,宜蘭縣羅東鎮北投街81號,0970-091667,-,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慕山休閒民宿,宜蘭縣冬山鄉大埤二路53巷6號,0932-266103,-,5間,NT$2600-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
沐暮民宿,宜蘭縣五結鄉親河路2段291巷51弄60-6號,03-9514270,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小巷生活31.5,宜蘭縣冬山鄉鹿埔路656巷31-5號,0921-293755,-,3間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
賞星,宜蘭縣員山鄉賢德路一段81巷58號,0933-962939,-,4間,NT$9500-10500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
迎迎民宿,宜蘭縣頭城鎮環鎮東路二段568巷21號,0939-689179,-,5間,NT$2800-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
童玩趣親子民宿,宜蘭縣冬山鄉武淵三路16巷1號,0970-961665,-,5間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍色漂浮之境,宜蘭縣五結鄉季水路87-15號,03-9501580,https://www.neverland.com.tw/pages/categories/6,2間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
渡time,宜蘭縣冬山鄉寶德路410號,0988-372191,-,3間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
國王別墅民宿,宜蘭縣壯圍鄉永美路2段142巷67弄1號,0966-888100,-,3間,NT$8800-10600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
朝陽85民宿,宜蘭縣頭城鎮朝陽路85號,0917-581515,-,4間,NT$3600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
琉戀客佔旅館,宜蘭縣羅東鎮中正路186-7號8樓,0928-531265,-,11間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍色漂浮之域,宜蘭縣五結鄉五結鄉季水路87-12號,0952-910730,-,2間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
玩很瘋,宜蘭縣五結鄉成興路105巷3號,0983-777000,-,3間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
墨砌旅宿,宜蘭縣三星鄉大義七路283號,0987-117012,-,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
FUN宿Villa,宜蘭縣壯圍鄉永美路二段142巷67弄6號,0920-813460,http://funsu.hiweb.tw/,3間,NT$15000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慕湖休閒民宿,宜蘭縣冬山鄉大埤二路53巷2號,0932-,-,5間,NT$3980-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
伊萊屋民宿,宜蘭縣頭城鎮蘭博二路188巷12號,0928-200127,-,3間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金河民宿,宜蘭縣五結鄉下福東路26-5號,0986-924890,-,4間,NT$3800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
維瑜の家V館,宜蘭縣五結鄉季水路北巷2-9號,0985-327642,-,4間,NT$5800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
加馨民宿,宜蘭縣五結鄉親河路2段143號,0923-728212,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
咫尺民宿二館,宜蘭縣五結鄉成興路103巷8號,0984-160002,https://near.ylbnb.tw/,3間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
連大烏石港度假村OAHotel,宜蘭縣頭城鎮烏石港路301號,03-9771166,https://www.oahotels.com.tw/,231間,NT$4800-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樂見冬山民宿,宜蘭縣五結鄉成興路105巷11號,0928-094306,-,3間,NT$4800-5300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
辰瑄民宿,宜蘭縣五結鄉下福東路26-3號,0915-152244,-,4間,NT$3600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
頂水,宜蘭縣五結鄉傳藝路一段379巷33-2號,0975-358382,-,5間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
頂水樓,宜蘭縣五結鄉傳藝路一段379巷33-3號,0952-522966,-,5間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山里蒔花民宿,宜蘭縣員山鄉榮光路352巷33號,0916-898833,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
咫尺民宿,宜蘭縣五結鄉成興路103巷6號,0984-160002,https://near.ylbnb.tw/,3間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
狗窩,宜蘭縣頭城鎮宜蘭縣頭城鎮北宜路一段272巷73號,0955-104103,-,3間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
聚點旅店,宜蘭縣五結鄉宜蘭縣五結鄉傳藝路一段56巷15號,0935-907176,-,3間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水稻輕旅行民宿,宜蘭縣五結鄉宜蘭縣五結鄉大眾一路439號,0928-582367,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水玥,宜蘭縣員山鄉宜蘭縣員山鄉同新路62號,0915-433171,-,4間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
HiVilla,宜蘭縣三星鄉宜蘭縣三星鄉尚健三路三段65號,0916-887456,-,2間,NT$6666-8888(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
逍遙遊民宿,宜蘭縣冬山鄉成功路471號,0975-358382,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
花閣民宿,宜蘭縣五結鄉五結中路二段551號,0910-073816,-,3間,NT$4600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
301之5親子民宿,宜蘭縣五結鄉宜蘭縣五結鄉傳藝路一段56巷23弄15號,03-9566211,-,3間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
涵天童宇民宿,宜蘭縣五結鄉宜蘭縣五結鄉季水路北巷2-7號,0939-937528,-,3間,NT$7280-7280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
厝味,宜蘭縣員山鄉宜蘭縣員山鄉深洲一路118號,0936-125476,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
澍蒔,宜蘭縣三星鄉安農北路一段193號,0936-546263,-,5間,NT$22000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
凱渡廣場酒店,宜蘭縣頭城鎮烏石港路300號,03-9771166,https://www.archipelago.com.tw/,285間,-
新樹BnB民宿,宜蘭縣冬山鄉武淵三路50號,0922-885898,-,5間,NT$8000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
空島,宜蘭縣五結鄉成興路103巷10號,0910-146871,-,3間,NT$3880-3880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
紫森林旅宿,宜蘭縣冬山鄉宜蘭縣冬山鄉新寮二路161巷81號(E館)、83號(B館)、85號(A館)、90號(D館),03-9588690,-,128間,NT$9200-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
淞湘卉館,宜蘭縣員山鄉尚深路161巷23號,0958-408877,https://www.sxvilla.com/index.php,4間,NT$18800-18800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
悠宅行旅,宜蘭縣五結鄉錦草一路33號,0937-910,-,5間,NT$7200-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Touch星空,宜蘭縣五結鄉宜蘭縣五結鄉下福東路26-6號,0921-832715,-,4間,NT$7000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
稻邸,宜蘭縣五結鄉宜蘭縣五結鄉成興路105巷1號,0920-082822,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
壹玖輕旅,宜蘭縣五結鄉季水路北巷2-19號,0919-308837,-,4間,NT$4600-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
曼漫森林民宿,宜蘭縣羅東鎮宜蘭縣羅東鎮仁愛路三段185巷16號,03-9572101,-,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
享逸電梯民宿,宜蘭縣五結鄉宜蘭縣五結鄉傳藝路一段56巷23弄5號,03-9605347,-,3間,NT$6600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
BobeHoyaB&B,宜蘭縣冬山鄉宜蘭縣冬山鄉東六路167號,0972-363661,-,3間,NT$4800-6300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
哈蜜之星,宜蘭縣壯圍鄉新南三路55號,0963-373639,-,5間,NT$6500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
301之3親子民宿,宜蘭縣五結鄉宜蘭縣五結鄉傳藝路一段56巷23弄13號,03-9566211,-,3間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
哥德城堡民宿,宜蘭縣五結鄉宜蘭縣五結鄉大眾一路468號,0936-528819,-,5間,NT$19800-19800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
